source_id,object_type,ra_deg,dec_deg,parallax_mas,distance_pc,phot_g_mean_mag,abs_mag_g,size_km,vx_au_d,vy_au_d,vz_au_d,speed_km_s,gm_km3_s2,mass_kg,density_g_cm3,mean_radius_km,albedo,rot_per_hr,H
20000570,asteroid,310.918769802,-16.262637845,62796114.297142699,1.592455219869e-05,,,87.486000,6.801273556612e-03,6.325336602792e-03,2.730135044095e-03,16.762151499,,,,,0.069000,8.117000,8.880000
20003596,asteroid,185.936278381,-8.193767080,38237443.791938871,2.615237580842e-05,,,87.380000,8.057443204967e-04,-4.942106195228e-03,-5.255969329228e-03,12.569333323,,,,,0.048000,6.540000,9.260000
20002893,asteroid,45.766048685,3.418178152,38756116.578278184,2.580237878014e-05,,,86.884000,-4.599517006926e-03,4.926164021178e-03,2.858756485875e-03,12.675770383,,,,,0.048000,8.945000,9.000000
20000886,asteroid,135.877105799,33.368262582,58471072.584903419,1.710247402334e-05,,,86.793000,-7.647723389907e-03,-3.980088261600e-03,-2.069713775176e-04,14.931906756,,,,,0.078000,9.001000,9.410000
20000365,asteroid,266.862200563,-10.738528863,67292409.598635077,1.486051704738e-05,,,86.773000,9.330560482902e-03,6.208929250625e-04,3.052689704214e-04,16.199817377,,,,,0.050000,12.705000,9.190000
20000210,asteroid,233.429479092,-21.381076787,67607526.459547147,1.479125257745e-05,,,86.650000,7.790883803641e-03,-4.188671935534e-03,-2.650638008203e-03,15.988457021,,,,,0.043600,6.672000,9.380000
20032532,asteroid,186.401143649,-9.023730562,19265508.289338190,5.190623496570e-05,,,86.500000,1.641030922331e-03,-4.974180967834e-03,-1.772329313260e-04,9.074365292,,,,,0.059000,8.335000,9.170000
20000346,asteroid,217.784447069,-7.388665270,67181861.782735586,1.488497004197e-05,,,86.447000,5.825596756111e-03,-6.287203934860e-03,-3.664395300946e-03,16.140140970,,,,,0.332000,28.523000,7.320000
20000366,asteroid,138.374462081,22.010536834,61888728.635470204,1.615803106718e-05,,,86.368000,-6.642475608082e-03,-5.054469855287e-03,-3.722781449919e-03,15.824535068,,,,,0.091000,12.736500,8.660000
20000721,asteroid,38.104989738,15.329256374,65830417.591484182,1.519054620321e-05,,,86.309000,-6.493912779865e-03,6.579523140673e-03,4.472634859192e-03,17.781437109,,,,,0.047000,7.982000,9.410000
20000202,asteroid,50.150388872,9.268777652,68471503.394226789,1.460461579531e-05,,,86.150000,-8.288243886503e-03,5.028199799792e-03,2.454254850302e-03,17.314667651,,,,,0.256200,23.670000,7.670000
20000110,asteroid,7.505463305,-1.776375369,81307083.407384858,1.229905142446e-05,,,86.090000,-7.712737111063e-04,9.932746108306e-03,5.073959218558e-03,19.358227195,,,,,0.180800,10.927000,7.840000
20000893,asteroid,306.286539063,-13.253086900,73541495.560239702,1.359776534842e-05,,,85.992000,7.737666543449e-03,7.363297076927e-03,-1.255085015752e-04,18.495442659,,,,,0.039000,12.597000,9.620000
20000061,asteroid,7.807664997,16.423249287,81207083.522078663,1.231419670093e-05,,,85.937000,-2.458731679589e-03,8.897297432190e-03,6.975066618282e-03,20.032500464,,,,,0.203000,11.450000,7.740000
20000201,asteroid,127.548739498,15.917078521,67440355.140629038,1.482791717088e-05,,,85.877000,-7.936780534556e-03,-4.349269143712e-03,-1.093987070318e-03,15.784338402,,,,,0.040000,3.747400,8.570000
20000385,asteroid,336.088973314,-12.983880351,64906042.145287849,1.540688612258e-05,,,85.837000,4.498634405264e-03,6.159166504370e-03,4.913159132554e-03,15.708825359,,,,,0.242000,62.350000,7.810000
20000100,asteroid,273.317812268,-19.794126114,77802553.390944123,1.285304860080e-05,,,85.734000,1.112758223716e-02,1.873274914859e-03,-3.932999543353e-04,19.549898252,,,,,0.205000,27.066000,7.750000
20000449,asteroid,4.706702688,-1.283912068,73939297.003484234,1.352460789494e-05,,,85.590000,-2.074861427194e-03,8.730431436207e-03,3.947929872998e-03,16.974603880,,,,,0.039300,36.516000,9.900000
20000579,asteroid,51.513007621,12.978098537,67947455.306394428,1.471725461227e-05,,,85.570000,-7.120561195414e-03,5.448244150747e-03,4.040638870461e-03,17.027583401,,,,,0.174800,16.290000,8.020000
20004086,asteroid,196.523610351,9.571796946,36132816.814317673,2.767567237115e-05,,,85.495000,2.384826824828e-04,-5.514781271430e-03,-4.144123565158e-03,11.951247910,,,,,0.050000,10.212100,9.280000
20000924,asteroid,59.631461690,11.332750367,79069945.620469496,1.264703032426e-05,,,85.490000,-9.080899470576e-03,6.140019156548e-03,2.452660832583e-03,19.449287143,,,,,0.043200,19.437000,9.600000
20000416,asteroid,155.065855743,24.133674943,71795078.300080925,1.392853136562e-05,,,85.470000,-3.358751287015e-03,-8.434657292791e-03,-4.191036891431e-03,17.313654488,,,,,0.168900,5.372000,7.720000
20000795,asteroid,135.909155847,35.472153373,76981222.601253599,1.299018080266e-05,,,85.263000,-7.934866464644e-03,-5.782464277112e-03,-4.115375553836e-03,18.432926753,,,,,0.027000,51.400000,10.060000
20000447,asteroid,194.356888223,-1.730178072,66186590.131721698,1.510880071038e-05,,,85.224000,2.147322203434e-03,-8.341662248210e-03,-4.068902501118e-03,16.494367957,,,,,0.061000,9.651000,9.060000
20000664,asteroid,152.640547261,8.316540254,60104828.901045404,1.663759831421e-05,,,85.214000,-2.340188838294e-03,-8.317245124180e-03,-2.166128493629e-03,15.423107925,,,,,0.040000,19.306000,9.940000
20000318,asteroid,140.885919385,11.138066049,68952909.751256183,1.450265120946e-05,,,85.000000,-7.054076943889e-03,-7.333932569864e-03,-1.306689356320e-03,17.763600022,,,,,0.054000,42.650000,9.490000
20000017,asteroid,102.807850351,20.669708483,74433838.494131148,1.343474984269e-05,,,84.899000,-9.331834645039e-03,-2.608897492746e-03,-1.674276940365e-04,16.779729998,,,,,0.193000,12.270480,7.920000
20000530,asteroid,284.863035654,-19.072771255,78257951.998482227,1.277825415134e-05,,,84.850000,1.059955721692e-02,4.410873171053e-03,1.379867897659e-04,19.879767926,,,,,0.047200,19.961000,9.320000
20000055,asteroid,186.552893392,-2.376689214,65432754.106932841,1.528286580091e-05,,,84.794000,8.524227803482e-04,-7.683250441224e-03,-4.548147098703e-03,15.529594955,,,,,0.204000,4.804000,7.840000
20000379,asteroid,14.966954878,5.649143276,78990732.309776217,1.265971299112e-05,,,84.787000,-2.493980392747e-03,1.042924108663e-02,4.179359598102e-03,19.927259519,,,,,0.046000,14.141000,9.110000
20000050,asteroid,10.725319232,3.666877574,108729768.878622502,9.197113268183e-06,,,84.074000,-2.897947727186e-03,1.296142911175e-02,4.894190467106e-03,24.507904312,,,,,0.050000,14.315000,9.430000
20004060,asteroid,171.936416522,4.343725529,44191436.444504224,2.262881862317e-05,,,84.043000,-2.173866821409e-03,-8.030469515086e-03,-9.454821470738e-04,14.497585811,,,,,0.043000,11.486000,9.390000
20001404,asteroid,162.115996892,4.458206193,36826840.305792689,2.715410802818e-05,,,83.990000,-2.617715275911e-03,-4.794953335702e-03,-4.450663333494e-03,12.200618777,,,,,0.048000,29.411000,9.290000
20000680,asteroid,173.007084913,18.178100600,62012537.977706842,1.612577121677e-05,,,83.920000,1.118364023622e-04,-7.242154631862e-03,-5.569873114221e-03,15.820323828,,,,,0.047400,11.089000,9.540000
20000103,asteroid,146.706947332,14.207853568,70599092.186040923,1.416448808385e-05,,,83.908000,-5.643604307926e-03,-7.489443905003e-03,-2.262453802114e-03,16.703016607,,,,,0.217000,23.740000,7.740000
20000415,asteroid,68.813379510,15.037995848,105656802.938288301,9.464605895600e-06,,,83.560000,-1.298501431848e-02,4.377625071001e-03,3.058017362809e-03,24.309904846,,,,,0.063000,20.730000,9.450000
20001902,asteroid,170.842604396,17.041879909,43285934.353897750,2.310219277755e-05,,,83.430000,-1.308669959135e-03,-6.112768987994e-03,-3.235693371237e-03,12.187817206,,,,,0.040000,20.977000,9.330000
20000071,asteroid,318.380422318,-16.056415181,76588617.170876086,1.305677053509e-05,,,83.420000,8.005980443877e-03,3.492911289449e-03,6.002645897369e-03,18.350821406,,,,,0.305200,35.864000,7.240000
20000976,asteroid,247.636897665,-20.999373260,70557408.334645405,1.417285616922e-05,,,83.195000,9.421525199590e-03,-4.560069770697e-03,-4.429295934899e-04,18.139484240,,,,,0.052000,9.701000,9.430000
20000806,asteroid,293.101351620,-34.903222140,61741667.534819365,1.619651752094e-05,,,83.103000,8.770212529803e-03,2.820657700209e-03,7.650113569684e-05,15.951838646,,,,,0.023000,16.852000,10.330000
20000683,asteroid,354.226864383,17.316913581,62541352.358283900,1.598942079588e-05,,,83.040000,-1.142671637788e-04,8.646578496053e-03,3.105056297953e-03,15.908475344,,,,,0.053000,8.630000,8.830000
20000348,asteroid,64.751343251,17.353812073,73865296.794276342,1.353815720507e-05,,,82.820000,-9.680353689581e-03,2.977727899218e-03,3.107190685762e-03,18.342882851,,,,,0.044800,7.381200,9.590000
20000912,asteroid,307.506557193,-37.847077476,55894326.419444561,1.789090349700e-05,,,82.675000,7.039255971041e-03,3.767082297631e-03,1.449212030739e-03,14.049601253,,,,,0.039000,1332.000000,9.410000
20000907,asteroid,14.601380388,-5.148135643,69242817.521109939,1.444193110275e-05,,,82.660000,-2.730942596749e-03,6.873707539751e-03,6.181854830920e-03,16.690492391,,,,,0.032000,22.467000,9.920000
20000102,asteroid,114.433878253,16.338581206,73762435.207381502,1.355703614161e-05,,,82.595000,-9.891465318831e-03,-1.355653527307e-03,-9.484727136791e-04,17.364577078,,,,,0.051000,23.613000,9.460000
20000109,asteroid,174.400053925,3.822135714,74329214.232342362,1.345366031819e-05,,,82.588000,-4.162727126082e-03,-7.942013421645e-03,-4.792949660672e-03,17.604432805,,,,,0.036000,13.191000,8.980000
20001015,asteroid,49.283881360,8.938233177,70679019.176146045,1.414847024840e-05,,,82.350000,-7.881062593260e-03,6.135678793417e-03,3.266114084532e-03,18.194736602,,,,,0.048000,11.230000,9.440000
20001171,asteroid,346.769055390,-7.962015477,72190953.817447796,1.385215109540e-05,,,82.229000,1.022910437510e-03,9.879137122682e-03,3.905993308531e-03,18.478828987,,,,,0.029000,10.980000,10.030000
20000693,asteroid,14.033726237,12.916309154,69649634.546662316,1.435757712885e-05,,,82.114000,-2.947380997961e-03,7.616089157709e-03,5.709778216409e-03,17.253290689,,,,,0.055000,11.475000,9.520000
20000213,asteroid,141.496723686,17.163315990,67121958.847860292,1.489825412078e-05,,,82.096000,-5.416286686799e-03,-7.194496365126e-03,-2.010469163261e-03,15.976283277,,,,,0.092000,12.042000,9.100000
20004348,asteroid,38.621206254,15.007889488,43484206.743246906,2.299685506291e-05,,,82.032000,-5.170945444245e-03,6.266567199759e-03,1.469999080979e-03,14.295736287,,,,,0.033000,9.908000,9.650000
20120061,asteroid,329.321584987,-31.225985905,9159850.397009149,1.091720886977e-04,,,82.000000,2.993691888966e-03,1.705581658275e-03,-2.971330019750e-04,5.987809324,,,,,0.072000,10.000000,9.080000
20000498,asteroid,206.345438474,-1.188464429,69175956.624335617,1.445588971658e-05,,,81.830000,5.341071810960e-03,-6.682699078769e-03,-3.691589851140e-03,16.132620919,,,,,0.069400,41.850000,8.860000
20000454,asteroid,25.447865063,9.968429028,70636505.939091191,1.415698563661e-05,,,81.743000,-4.267037546184e-03,7.304199718394e-03,4.295508000716e-03,16.426984645,,,,,0.055000,8.378000,9.400000
20001303,asteroid,176.217483423,22.910886645,70484482.821829855,1.418751986204e-05,,,81.685000,-2.347389627929e-03,-9.267821170925e-03,-4.394731053218e-03,18.218711722,,,,,0.024000,8.328100,9.460000
20000503,asteroid,257.029613518,-23.722269982,66579456.784288757,1.501964792593e-05,,,81.680000,8.604898529263e-03,-2.246160323279e-03,-1.837037363055e-03,15.723327138,,,,,0.058500,38.871000,9.290000
20000696,asteroid,224.057499049,-29.508751737,52171568.425207354,1.916752802695e-05,,,81.580000,5.855760399837e-03,-4.540850347540e-03,-1.260890690285e-03,13.014647902,,,,,0.022000,26.896400,9.480000
20000163,asteroid,245.402219819,-16.641806341,75761745.253338203,1.319927354704e-05,,,81.579000,8.281225191595e-03,-4.529720720503e-03,-1.803374046844e-03,16.639040610,,,,,0.033000,16.136000,9.770000
20000613,asteroid,348.786902276,-5.852743969,71946651.608448043,1.389918749023e-05,,,81.344000,1.701489385481e-03,8.648110006396e-03,5.236953169005e-03,17.751490590,,,,,0.028000,12.906000,9.850000
20000160,asteroid,238.326379115,-23.356510449,70968431.984661207,1.409077208041e-05,,,81.240000,8.560030379121e-03,-4.119546117822e-03,-2.213806402731e-03,16.889091787,,,,,0.062500,11.033000,9.060000
20000551,asteroid,316.443006332,-16.956937990,65930547.967909582,1.516747593978e-05,,,81.113000,6.084686966813e-03,6.628067633616e-03,2.923165556570e-03,16.380313128,,,,,0.040000,17.416000,9.790000
20000329,asteroid,313.273727394,-5.816837875,83817976.471860990,1.193061491213e-05,,,81.057000,8.234005543542e-03,7.239957651254e-03,8.991869148376e-04,19.047943184,,,,,0.039000,22.778000,9.620000
20005144,asteroid,52.613173356,28.169293488,36727652.395243794,2.722744130876e-05,,,80.958000,-4.668082244521e-03,4.640823540085e-03,2.229787140228e-03,12.033336726,,,,,0.074000,5.958000,9.180000
20000850,asteroid,242.527336478,-7.408403574,78838560.922870114,1.268414831897e-05,,,80.900000,9.843227260041e-03,-4.227591874820e-03,-3.565429754306e-03,19.548902619,,,,,0.039000,11.191300,9.690000
20000032,asteroid,83.670757163,19.490151660,77575464.456175953,1.289067370734e-05,,,80.760000,-1.038033314649e-02,4.857853245020e-04,-5.166057111439e-04,18.014989656,,,,,0.256400,9.448000,7.750000
20000849,asteroid,240.216826845,-15.932597615,77369202.759282544,1.292503947742e-05,,,80.756000,1.015837479287e-02,-4.625448984993e-03,1.831304145177e-03,19.584685132,,,,,0.186000,4.116000,8.140000
20000478,asteroid,280.990288157,-13.247777479,63435220.290254690,1.576411330211e-05,,,80.738000,8.885522657565e-03,1.017814805510e-03,1.999400301793e-03,15.867747362,,,,,0.174000,16.110000,7.930000
20000779,asteroid,36.421565340,27.907524984,88025359.717671633,1.136036255015e-05,,,80.572000,-6.063367489250e-03,9.712855414726e-03,3.225774878061e-03,20.597031602,,,,,0.157000,11.186000,7.960000
20004833,asteroid,168.765525066,36.408350376,37155562.901375949,2.691387027709e-05,,,80.165000,-2.182058707501e-03,-6.716718498050e-03,-3.299817303632e-04,12.241360104,,,,,0.076000,14.250000,9.040000
20000697,asteroid,34.589446337,20.385928055,80358364.623539671,1.244425523945e-05,,,80.140000,-6.164379789150e-03,7.195058962618e-03,6.173283853133e-03,19.579851438,,,,,0.038700,16.538000,9.570000
20001512,asteroid,239.229522153,-25.669630094,60594001.881916590,1.650328364099e-05,,,79.872000,8.885870273854e-03,-3.823729952969e-03,-2.391766612913e-03,17.253873882,,,,,0.039000,132.300000,9.530000
20000940,asteroid,4.136139377,-4.337029812,73513175.460062817,1.360300373017e-05,,,79.852000,-2.587162075096e-05,9.971887277389e-03,4.857665654652e-03,19.205604646,,,,,0.041000,15.570000,9.390000
20000115,asteroid,341.439234663,-0.827018226,97950012.336840734,1.020928916845e-05,,,79.830000,1.590977497802e-03,1.053946242164e-02,6.564627132376e-03,21.674755872,,,,,0.274700,7.241000,7.750000
20000559,asteroid,209.012344957,-1.985951330,80521782.270213082,1.241899982596e-05,,,79.820000,5.460357791522e-03,-8.702561483581e-03,-4.040859244626e-03,19.115050344,,,,,0.050000,10.059000,9.550000
20000223,asteroid,320.953503964,-17.297825178,60266186.620070145,1.659305252387e-05,,,79.806000,5.514436429945e-03,6.270102482418e-03,2.738654342144e-03,15.215498674,,,,,0.020000,20.283000,9.870000
20001754,asteroid,36.385312622,4.160980410,48975420.338691965,2.041840566318e-05,,,79.520000,-3.741357615437e-03,6.959786599693e-03,1.693121193248e-03,13.991954624,,,,,0.034500,7.741600,9.910000
20000691,asteroid,170.480611898,17.885639394,63662990.579519428,1.570771323962e-05,,,79.451000,-3.246948018173e-03,-8.125047068519e-03,-2.782868251736e-03,15.897698580,,,,,0.053000,12.891000,9.310000
20000535,asteroid,56.550730872,16.760655203,80206386.487773493,1.246783509132e-05,,,79.299000,-9.163967957536e-03,4.541017638900e-03,3.214565541727e-03,18.562362532,,,,,0.054000,10.248200,9.570000
20000135,asteroid,197.335905344,-8.821927460,78394596.414783761,1.275598122489e-05,,,79.240000,5.136901274488e-03,-7.916111107626e-03,-3.735463521238e-03,17.572901459,,,,,0.143600,8.403000,8.320000
20001241,asteroid,19.176117812,31.922300902,63192912.922339745,1.582455933356e-05,,,79.190000,-4.376614225696e-03,6.839593824976e-03,4.749802226916e-03,16.288161227,,,,,0.047000,8.609200,9.710000
20000084,asteroid,57.098358255,29.521637822,96684816.981771424,1.034288558656e-05,,,79.160000,-9.306016065324e-03,7.304668851421e-03,3.492757500737e-03,21.358029055,,,,,0.052700,23.562000,9.320000
20001107,asteroid,203.455992945,-2.195659944,63980465.262671575,1.562977067914e-05,,,79.079000,2.586582791763e-03,-8.450590848145e-03,-3.556039416275e-03,16.494188316,,,,,0.066000,8.561600,9.540000
20000639,asteroid,170.211821881,-4.718838551,61642434.908163369,1.622259084168e-05,,,78.509000,-9.762820494354e-04,-7.934638846681e-03,-3.841175253824e-03,15.356982413,,,,,0.123000,6.193000,8.350000
20248835,asteroid,99.978572174,23.780479068,10128030.584919496,9.873587876887e-05,,,78.440000,-3.105850062336e-03,2.056338720700e-03,-1.363538324865e-03,6.868030463,,,,,0.046000,,9.420000
20000676,asteroid,111.021761580,13.696874455,62513070.133275181,1.599665474545e-05,,,78.369000,-8.741795659435e-03,-2.504856706444e-03,4.552442154292e-04,15.764868932,,,,,0.049000,16.743000,9.650000
20001323,asteroid,221.314389024,-15.669838878,73354180.572410598,1.363248818536e-05,,,78.295000,6.430568223437e-03,-5.988892215114e-03,-6.430006079520e-03,18.853332197,,,,,0.018000,19.500000,9.830000
20000598,asteroid,209.564447032,-0.323044071,59799403.999036163,1.672257469349e-05,,,78.237000,3.723654576756e-03,-6.174844276066e-03,-3.513744682421e-03,13.888475714,,,,,0.044000,10.890300,9.660000
20000583,asteroid,111.967975374,17.321630307,75027180.658437803,1.332850296684e-05,,,78.236000,-9.829638255910e-03,-3.998337599643e-03,-3.086890630105e-03,19.135331012,,,,,0.072000,9.213500,9.340000
20000866,asteroid,39.098093386,8.121119475,68728628.354231939,1.454997755587e-05,,,78.061000,-6.029849253620e-03,7.057312163435e-03,4.036540863579e-03,17.526106747,,,,,0.046000,11.600000,9.680000
20000972,asteroid,210.550607894,-20.569955759,55721657.861222833,1.794634327806e-05,,,77.827000,5.210370462708e-03,-5.703747798448e-03,-1.843399633652e-03,13.751607084,,,,,0.049000,18.472000,9.670000
20000236,asteroid,282.256016494,-15.279557959,79385044.179256111,1.259683118324e-05,,,77.708000,1.024717462019e-02,3.936778977709e-03,1.256540510540e-03,19.130969191,,,,,0.156000,12.338000,8.190000
20002223,asteroid,53.147154489,15.135635670,38728112.183573671,2.582103654472e-05,,,77.480000,-5.838595150294e-03,4.553207772113e-03,-1.812198344757e-04,12.823741989,,,,,0.051000,22.741000,9.110000
20000499,asteroid,273.595013863,-22.780782150,43050971.710453935,2.322827941552e-05,,,77.328000,6.965278218885e-03,9.343010264213e-04,6.637327723561e-04,12.222240890,,,,,0.052000,13.480000,9.590000
20000464,asteroid,312.030910893,-22.516664827,86486201.479776263,1.156253810307e-05,,,77.056000,8.027177627399e-03,8.644004549501e-03,1.854147207298e-03,20.675672361,,,,,0.045000,12.879000,9.710000
20000205,asteroid,238.789294028,-15.138291657,72242372.279787377,1.384229183570e-05,,,76.983000,8.744740599826e-03,-4.911575003763e-03,-3.665655200486e-04,17.377515979,,,,,0.061000,14.911000,9.430000
20004489,asteroid,159.577070952,30.291795594,41418232.885910973,2.414395618361e-05,,,76.595000,-3.809441450190e-03,-6.714639727017e-03,-1.401591853387e-03,13.585338550,,,,,0.069000,12.582000,9.040000
20000411,asteroid,66.693847441,11.461816670,65281638.143016838,1.531824305342e-05,,,76.530000,-7.909017630941e-03,3.533375910241e-03,3.381296094024e-03,16.100730309,,,,,0.083100,11.344000,9.560000
20002260,asteroid,179.642894896,19.519258547,38792692.879563160,2.577805060104e-05,,,76.435000,-1.277302344883e-03,-6.768657927621e-03,-2.640610992726e-03,12.772831378,,,,,0.057000,8.180000,9.380000
20001212,asteroid,63.993743025,13.606076215,57222468.837169126,1.747565283919e-05,,,76.387000,-9.083910715673e-03,2.241424536183e-03,1.317474271549e-03,16.359945169,,,,,0.046000,32.780000,9.610000
20000914,asteroid,153.516062477,-16.120552238,72883849.069049686,1.372046088088e-05,,,76.190000,-1.531351802568e-03,-8.667474681974e-03,-3.346027589256e-03,16.303857311,,,,,0.095000,8.681130,9.120000
20005254,asteroid,181.617711502,25.758941974,38476383.120520882,2.598996888215e-05,,,76.147000,-2.067930658616e-03,-6.504952207388e-03,-2.670876505268e-03,12.691037875,,,,,0.070000,28.720000,9.180000
20000199,asteroid,229.041811087,-7.736484869,76966686.545472562,1.299263414970e-05,,,76.129000,8.744970831468e-03,-5.148655194031e-03,-4.926514398711e-03,19.532008055,,,,,0.107000,5.220100,8.440000
20000675,asteroid,187.015236456,-13.164853912,66321112.102461763,1.507815487857e-05,,,76.000000,2.905585647632e-04,-8.465518552781e-03,-3.405973920144e-03,15.807554881,,,,,,7.717000,8.140000
20000245,asteroid,64.573371938,21.887291593,80775836.617624104,1.237993986659e-05,,,75.949000,-1.018355240034e-02,4.718504252939e-03,3.193798082381e-03,20.204652275,,,,,0.228000,14.380000,7.960000
20001115,asteroid,7.840732957,-12.259002039,61515927.148022920,1.625595266725e-05,,,75.907000,-1.488625414042e-03,7.618059816982e-03,4.550206097924e-03,15.578803122,,,,,0.044000,6.718000,9.970000
20000927,asteroid,266.929517348,-37.842927260,64959856.827527121,1.539412259875e-05,,,75.892000,9.623033889919e-03,-8.417324456201e-04,-1.052380051082e-03,16.824451109,,,,,0.046000,12.986000,9.350000
20000325,asteroid,279.165719141,-31.042111241,58276318.393321022,1.715962894654e-05,,,75.720000,8.396753555288e-03,1.653864668375e-03,1.422315560366e-03,15.021195901,,,,,0.106800,6.737000,8.930000
20003708,asteroid,54.254169381,30.303624351,42954842.932292640,2.328026205511e-05,,,75.661000,-6.178006420526e-03,5.171225665469e-03,1.239164182508e-03,14.113748843,,,,,0.059000,6.553000,9.290000
20001114,asteroid,4.192543321,3.850019466,70768374.947506383,1.413060566590e-05,,,75.631000,-1.329100525918e-03,1.002530672765e-02,2.263970775448e-03,17.943678477,,,,,0.031000,20.710000,10.130000
20000784,asteroid,21.805883244,11.360856051,59303874.487964727,1.686230467459e-05,,,75.596000,-1.824750656568e-03,6.831713408897e-03,4.963068030711e-03,14.958230615,,,,,0.086000,13.169000,9.300000
20000601,asteroid,132.974947305,7.569908994,59794747.628047675,1.672387692345e-05,,,75.535000,-6.683669373853e-03,-5.687623481872e-03,-4.024046553031e-04,15.211459451,,,,,0.043000,13.590000,9.670000
20000108,asteroid,224.447714575,-20.623508582,67746560.421443358,1.476089699284e-05,,,75.498000,7.369714540319e-03,-6.218469762460e-03,-3.139468910924e-03,17.558570831,,,,,0.148000,14.256000,7.960000
20001266,asteroid,130.292907600,22.532252667,59099915.547754526,1.692049795218e-05,,,75.470000,-6.858781073236e-03,-3.789869377194e-03,-4.496939635927e-03,15.643446983,,,,,0.053000,15.605000,9.500000
20001031,asteroid,295.176296905,-3.904002276,65414374.836662054,1.528715977944e-05,,,75.400000,8.618019269314e-03,3.359418609361e-03,2.243655931614e-03,16.479789463,,,,,0.035000,24.904000,9.490000
20000072,asteroid,306.214002398,-13.749868293,103544191.736120299,9.657712163599e-06,,,74.966000,1.047529655856e-02,6.977993589656e-03,2.844457430414e-03,22.342850156,,,,,0.083000,8.097000,9.060000
20000331,asteroid,12.314537868,4.272680908,75059610.287099466,1.332274436511e-05,,,74.920000,-2.139272581006e-03,9.251882930020e-03,5.233666182419e-03,18.773742365,,,,,0.044700,25.315000,9.930000
20001469,asteroid,267.654674265,-10.240977004,63774960.540568255,1.568013514276e-05,,,74.780000,9.390851764852e-03,3.141955465034e-05,3.401255563112e-04,16.270606805,,,,,0.038000,22.215000,9.940000
20000980,asteroid,333.729214910,2.472778480,93475319.310213596,1.069801106195e-05,,,74.679000,3.933582437194e-03,1.009269226460e-02,6.551260460961e-03,21.918802101,,,,,0.229000,20.117000,7.890000
20000892,asteroid,44.522205122,0.438299998,68354397.284729809,1.462963671283e-05,,,74.481000,-7.747385647638e-03,6.641630429580e-03,4.530771411816e-04,17.686178405,,,,,0.055000,16.693000,9.830000
20000501,asteroid,96.568920737,43.979272972,64850862.924056582,1.541999527703e-05,,,74.457000,-9.601423483681e-03,5.302505922984e-04,2.807066934309e-04,16.656875283,,,,,0.052000,13.174300,9.480000
20000389,asteroid,271.783953298,-24.905716312,80197989.157563210,1.246914056704e-05,,,74.378000,1.069043956595e-02,-9.905161312512e-04,1.183064985021e-03,18.701838968,,,,,0.225000,8.497300,7.970000
20000576,asteroid,110.410843624,24.090857985,60883906.797650918,1.642470157711e-05,,,74.378000,-8.458879690611e-03,-7.830331554464e-04,-1.928989398171e-03,15.083243813,,,,,0.055000,20.372000,9.500000
20000746,asteroid,37.031668574,27.080018773,68490911.761999592,1.460047726441e-05,,,74.274000,-5.217184807077e-03,6.475101584753e-03,5.679138322895e-03,17.435226136,,,,,0.032000,7.787000,9.950000
20002674,asteroid,46.024709980,15.883165121,37150105.481406026,2.691782397497e-05,,,74.267000,-5.284972056359e-03,4.334049160302e-03,1.715395822445e-03,12.201242857,,,,,0.067000,8.480000,9.100000
20000634,asteroid,18.857618955,-3.866124053,81598889.468207493,1.225506874563e-05,,,74.017000,-2.750933790176e-03,1.087505167145e-02,3.353622820304e-03,20.272185584,,,,,0.043000,11.755400,9.910000
20000983,asteroid,83.343997964,19.861832995,60439565.981928535,1.654545302822e-05,,,73.870000,-8.649506774909e-03,1.287940832631e-03,-1.844726644182e-03,15.474592210,,,,,0.047700,16.633000,9.540000
20000369,asteroid,190.414427704,9.362678707,70912399.962165266,1.410190602114e-05,,,73.767000,1.000276734878e-03,-8.709101193934e-03,-3.853683710826e-03,16.580439646,,,,,0.127000,4.778000,8.630000
20003564,asteroid,159.696881667,21.619835971,40223006.888652250,2.486139344998e-05,,,73.730000,-3.388151647082e-03,-5.636987464800e-03,-3.893000265328e-03,13.232981043,,,,,0.062000,40.590000,9.450000
20000231,asteroid,219.308919504,-19.620494602,81672860.051349223,1.224396940883e-05,,,73.545000,8.557574954974e-03,-6.853104032228e-03,-3.568864834901e-03,19.963173244,,,,,0.068000,14.245000,9.690000
20000465,asteroid,116.695661327,21.610725339,64164736.480172560,1.558488439065e-05,,,73.340000,-7.615316723452e-03,-4.755615458606e-03,-2.893639158674e-03,16.332886101,,,,,0.043300,10.936000,9.850000
20000626,asteroid,49.744982913,44.095362365,101912452.902960584,9.812343550912e-06,,,73.236000,-1.086920080142e-02,6.188504078158e-03,4.584820056381e-03,23.065298206,,,,,0.032000,19.353000,9.210000
20000636,asteroid,133.554907067,25.646473668,61592571.420682937,1.623572416176e-05,,,73.147000,-7.198789197082e-03,-4.436504048270e-03,-1.912708592025e-03,15.011200368,,,,,0.048000,14.603000,9.710000
20000805,asteroid,313.140544838,-8.457123878,78836607.627242580,1.268446258784e-05,,,73.095000,8.778042817505e-03,7.504813994042e-03,5.041171536625e-04,20.015401601,,,,,0.039000,9.510000,9.840000
20001345,asteroid,76.303925671,12.794748124,61640247.025079101,1.622316665268e-05,,,72.976000,-9.931355591227e-03,1.085016358702e-03,1.678918871443e-03,17.540593792,,,,,0.043000,11.420000,9.830000
