source_id,object_type,ra_deg,dec_deg,parallax_mas,distance_pc,phot_g_mean_mag,abs_mag_g,size_km,vx_au_d,vy_au_d,vz_au_d,speed_km_s,gm_km3_s2,mass_kg,density_g_cm3,mean_radius_km,albedo,rot_per_hr,H
20000196,asteroid,83.476854575,24.794937217,65354574.884355851,1.530114765140e-05,,,144.626000,-9.494892265680e-03,4.311195401075e-04,1.484491778490e-03,16.656449096,,,,,0.342000,8.334000,6.720000
20000268,asteroid,30.407256159,9.778377165,59418731.877728835,1.682970956125e-05,,,144.585000,-4.984110191848e-03,6.470095260073e-03,2.835621814919e-03,14.969266814,,,,,0.041000,7.800000,8.610000
20000156,asteroid,132.217558452,8.229368370,79973636.767184734,1.250412061304e-05,,,143.346000,-6.296172396707e-03,-8.197528278092e-03,-3.791530158174e-03,19.063092686,,,,,0.030000,22.132000,8.810000
20000011,asteroid,150.506150580,13.922079211,76448919.835552216,1.308062955175e-05,,,142.887000,-5.178879029967e-03,-8.043538945321e-03,-2.681344202731e-03,17.202432222,,,,,0.191000,13.720400,6.730000
20000144,asteroid,207.066604737,-7.303489125,63764740.269915611,1.568264836910e-05,,,142.380000,4.550610488150e-03,-6.312813059536e-03,-3.298716308707e-03,14.634774035,,,,,0.059700,13.819000,8.070000
20000211,asteroid,256.287617243,-23.230827981,58613335.619960524,1.706096384761e-05,,,141.125000,8.212977771534e-03,-1.897389420291e-03,-2.048036043192e-04,14.599275555,,,,,0.062000,18.365000,7.960000
20000617,asteroid,48.764514025,21.274145084,43261739.000075884,2.311511333371e-05,,,140.362000,-5.504818712230e-03,3.586345778532e-03,4.911582586320e-03,14.203070735,,,,,0.047000,102.800000,8.230000
20000349,asteroid,276.478631707,-30.699868765,69881447.447925046,1.430994972944e-05,,,139.770000,9.767827547651e-03,1.965723305897e-03,2.864911693121e-04,17.258777544,,,,,0.384000,4.701000,6.040000
20000018,asteroid,241.303047561,-10.500497337,79283871.107103765,1.261290582859e-05,,,139.594000,9.392513357562e-03,-2.805000365678e-03,-1.579832958379e-03,17.191474970,,,,,0.181000,11.570000,6.350000
20000489,asteroid,350.893527138,-4.705713364,62412408.369202442,1.602245492730e-05,,,139.390000,1.610456630660e-03,8.942309561100e-03,1.618046148189e-03,15.979812435,,,,,0.042700,9.020000,8.600000
20000420,asteroid,157.801066882,2.123796270,61089312.022368841,1.636947555791e-05,,,138.699000,-3.583040032352e-03,-8.032281022376e-03,-3.370300182347e-03,16.308323247,,,,,0.044000,10.987000,8.320000
20000476,asteroid,270.711194578,-26.398086329,83913082.133872703,1.191709295584e-05,,,138.493000,1.116694864778e-02,-6.088896422701e-04,2.006442140517e-03,19.672984381,,,,,0.035000,27.330000,8.670000
20000051,asteroid,223.568004673,-8.871545976,91582766.534630477,1.091908486540e-05,,,138.159000,7.802223605929e-03,-8.499156875935e-03,-2.139035949401e-03,20.316846616,,,,,0.100000,7.783000,7.730000
20000069,asteroid,182.987433828,-1.547384290,75383963.324049518,1.326542086546e-05,,,138.130000,-9.933887835771e-04,-1.040154092817e-02,-2.777699880161e-03,18.720122777,,,,,0.140200,5.655000,7.210000
20000804,asteroid,217.841646217,-28.611406873,71331066.989514247,1.401913699324e-05,,,137.952000,8.100365418340e-03,-4.889532784063e-03,-3.293230700463e-03,17.346468708,,,,,0.054000,14.845000,8.000000
20000426,asteroid,16.884125165,27.674166324,65927175.467486307,1.516825183104e-05,,,137.562000,-4.868045330021e-03,7.040919767667e-03,3.657857959245e-03,16.117653705,,,,,0.040000,67.520000,8.550000
20000104,asteroid,59.389688850,21.440250766,78120347.115694687,1.280076237397e-05,,,136.553000,-1.018476577316e-02,4.474895419246e-03,2.501971735497e-03,19.742708745,,,,,0.052000,8.984000,8.530000
20000212,asteroid,330.182492843,-10.941527041,66850365.148610562,1.495878141843e-05,,,136.120000,4.242389485807e-03,7.852756370220e-03,4.149332248115e-03,17.042374331,,,,,0.046500,10.283000,8.480000
20000020,asteroid,161.388118359,7.328105634,94323984.265721560,1.060175741923e-05,,,135.680000,-5.389622982029e-03,-1.003268946754e-02,-4.249339371790e-03,21.046979881,,,,,0.241000,8.098000,6.540000
20000690,asteroid,291.366344804,-14.974893157,70321120.058601618,1.422047884287e-05,,,134.650000,8.810298422498e-03,4.347301125335e-03,3.373574730765e-03,17.985610869,,,,,0.060400,8.640000,8.140000
20000469,asteroid,217.954046997,-26.382185912,75340491.738900185,1.327307503468e-05,,,133.718000,7.104605281594e-03,-7.433182561038e-03,-4.165227418026e-03,19.208774550,,,,,0.035000,17.572700,8.660000
20000034,asteroid,102.018900965,17.507981672,82697673.021500066,1.209223867448e-05,,,132.992000,-1.084239744167e-02,-2.929520229702e-03,-1.030980045150e-03,19.528084615,,,,,0.023000,12.150000,8.760000
20000147,asteroid,334.707866910,-8.429352084,67155161.295287788,1.489088821636e-05,,,132.930000,4.365551215598e-03,8.160159702911e-03,3.565319447613e-03,17.171805261,,,,,0.049200,7.852800,8.730000
20000036,asteroid,183.129605732,-3.568234139,63853055.881159991,1.566095758770e-05,,,132.842000,-1.508418936215e-03,-6.363901918377e-03,-5.711390911903e-03,15.034246939,,,,,0.029000,9.930000,8.570000
20000098,asteroid,89.376931529,38.942506464,86410329.462929010,1.157269051299e-05,,,132.788000,-1.161369733358e-02,-1.101700022303e-03,-1.318499688058e-03,20.327491314,,,,,0.029000,16.479000,8.960000
20000283,asteroid,52.909306840,26.648443718,74505354.783646315,1.342185407886e-05,,,132.385000,-8.308888225377e-03,6.492621204124e-03,2.346634297742e-03,18.704418298,,,,,0.023000,6.896000,8.780000
20000705,asteroid,37.605226714,33.575847462,72819007.685866758,1.373267820833e-05,,,132.261000,-8.072391860281e-03,4.200692660586e-03,4.985145157326e-03,17.965564885,,,,,0.031000,53.680000,8.470000
20000046,asteroid,295.592588378,-19.159705030,90483880.289547384,1.105169226607e-05,,,131.471000,1.009346658694e-02,5.941609196957e-03,2.299479046015e-03,20.666690235,,,,,0.046000,21.040000,8.510000
20000618,asteroid,6.086014673,-14.784702036,69137648.239514232,1.446389956071e-05,,,131.292000,-1.022581819424e-05,9.816094085806e-03,3.045108664143e-03,17.795172998,,,,,0.050000,14.791000,8.550000
20000911,asteroid,171.282439894,-2.667485434,38138831.280694582,2.621999590497e-05,,,131.038000,-1.011166086999e-03,-5.132039291293e-03,-5.108213921360e-03,12.659085030,,,,,0.072000,6.592000,7.860000
20000247,asteroid,183.468333478,-3.887668302,67490847.983936518,1.481682376013e-05,,,130.935000,-1.198207175269e-03,-6.092241383612e-03,-6.860409910581e-03,16.021012987,,,,,0.064000,12.093000,8.160000
20000171,asteroid,46.282252012,15.301706913,64424453.159905724,1.552205647005e-05,,,130.808000,-7.836537150459e-03,4.800300521208e-03,2.407563768036e-03,16.448891246,,,,,0.076000,6.665350,8.630000
20000588,asteroid,184.560468363,-10.869217090,39586367.926579759,2.526122128341e-05,,,130.099000,1.190357568798e-04,-6.471597619695e-03,-3.865792587392e-03,13.053863798,,,,,0.043000,7.306000,8.220000
20000360,asteroid,326.670687373,-15.889361764,68933266.715524122,1.450678384541e-05,,,129.125000,4.259417872491e-03,8.832606664226e-03,1.774282141075e-03,17.254352518,,,,,0.043000,6.183000,8.500000
20000350,asteroid,174.710140457,28.537062471,66686088.731191568,1.499563130822e-05,,,128.729000,-3.696062355307e-03,-8.864595999037e-03,-1.968459138353e-03,16.975057527,,,,,0.048000,9.178000,8.460000
20000137,asteroid,84.711681903,11.383512238,58714182.351994857,1.703166015333e-05,,,128.678000,-8.264159769226e-03,2.336308840514e-03,-2.854428251237e-04,14.878056409,,,,,0.065000,25.676000,8.350000
20000308,asteroid,36.690793319,11.773011517,74416701.091145605,1.343784372778e-05,,,128.578000,-6.067150520064e-03,7.857565779361e-03,2.704032355906e-03,17.814953116,,,,,0.047000,12.031000,8.180000
20000200,asteroid,104.012333200,27.444871234,83177641.764016181,1.202246155087e-05,,,128.301000,-1.131518000132e-02,-8.271603552751e-04,-1.370973233009e-03,19.786927851,,,,,0.053000,37.394000,8.450000
20000070,asteroid,204.218132641,-5.096905317,79264623.759913296,1.261596854391e-05,,,127.911000,5.883200811187e-03,-7.125609308567e-03,-5.368767565579e-03,18.503921734,,,,,0.038000,15.805200,8.170000
20000145,asteroid,38.089173170,6.434182928,79865568.510536700,1.252104027617e-05,,,127.783000,-7.528118370809e-03,6.161380447335e-03,4.870483429821e-03,18.836848621,,,,,0.061000,15.071000,8.410000
20000381,asteroid,122.933989320,19.125039548,59277985.667453110,1.686966904729e-05,,,127.639000,-7.227829762709e-03,-5.128147310941e-03,-1.141790613771e-04,15.345871252,,,,,0.064000,6.572000,8.380000
20000279,asteroid,204.912936793,-8.558284609,47857382.760442764,2.089541764132e-05,,,126.590000,3.312646420498e-03,-6.835826653343e-03,-3.207891095385e-03,14.277194288,,,,,0.041200,23.896000,8.580000
20000772,asteroid,330.508898799,-41.875129889,67136004.232155561,1.489513728792e-05,,,126.473000,6.631012555385e-03,6.955624176788e-03,1.279355935135e-03,16.786006275,,,,,0.028000,17.258000,8.440000
20000092,asteroid,215.931252157,-4.662660636,61711178.692780867,1.620451952439e-05,,,126.420000,5.855119251777e-03,-6.139971177649e-03,-3.491974226005e-03,15.885637750,,,,,0.250900,15.941000,6.710000
20000111,asteroid,21.661198732,14.316093146,80604377.170212626,1.240627413929e-05,,,126.344000,-5.621193490202e-03,8.456985994306e-03,3.744138243915e-03,18.739530992,,,,,0.062000,22.072000,8.210000
20003451,asteroid,75.323329699,-1.156202396,38389414.758354485,2.604884722246e-05,,,126.288000,-6.917783019304e-03,2.310414847325e-03,-1.942480032721e-05,12.628258623,,,,,0.044000,7.702000,8.450000
20000780,asteroid,237.385742775,-0.513970901,63523085.483643986,1.574230836532e-05,,,126.263000,8.072623782342e-03,-4.190828262775e-03,-2.127465096341e-03,16.173735072,,,,,0.028000,19.891000,8.980000
20000173,asteroid,216.212645653,-0.616926865,63014723.160959147,1.586930720057e-05,,,125.821000,5.462312791828e-03,-6.254847941116e-03,-1.979281369116e-03,14.781159979,,,,,0.096000,6.150000,7.920000
20000388,asteroid,264.844723895,-29.805201057,71338624.409477055,1.401765184397e-05,,,125.754000,1.030210881897e-02,-2.830489194126e-04,-2.715587644602e-05,17.844449959,,,,,0.042000,9.516000,8.690000
20000159,asteroid,231.857244887,-12.594136964,63199590.861253403,1.582288724298e-05,,,125.236000,6.862911728724e-03,-5.705215833096e-03,-2.545965749085e-03,16.069093612,,,,,0.064000,24.476000,8.280000
20000303,asteroid,298.716841559,-26.036348677,64562336.646015339,1.548890656611e-05,,,124.923000,8.354830800936e-03,3.793640474017e-03,2.520820577049e-03,16.476105307,,,,,0.034000,12.497000,9.080000
20000203,asteroid,133.714757055,19.380632089,76154912.162179887,1.313112932059e-05,,,124.592000,-8.365708454519e-03,-5.644652142582e-03,-2.930246669849e-03,18.195421886,,,,,0.036000,24.052000,8.930000
20000344,asteroid,357.196797565,-18.385770917,100569061.821891218,9.943415816795e-06,,,124.181000,5.766056520266e-03,1.037224642457e-02,5.809580504508e-03,22.877657960,,,,,0.067000,10.747000,8.290000
20000712,asteroid,355.568961294,8.981993474,92014291.759303808,1.086787694477e-05,,,124.125000,-1.210966943396e-03,1.177636562446e-02,2.998678305263e-03,21.145143242,,,,,0.039000,11.742600,8.580000
20000357,asteroid,70.752791816,8.201385930,70071244.041902587,1.427118946828e-05,,,124.107000,-9.460288788006e-03,3.400430121657e-03,2.457044520743e-03,17.918449927,,,,,0.037000,35.983000,8.990000
20000227,asteroid,167.745455116,1.284191712,73297024.769136906,1.364311857336e-05,,,123.891000,-2.627381119544e-04,-9.246498903928e-03,-5.555860045321e-03,18.683241985,,,,,0.065000,26.468000,9.130000
20000068,asteroid,68.846209172,25.677403479,78634176.268565729,1.271711674813e-05,,,122.509000,-9.492038601883e-03,4.201514293324e-03,3.397670051267e-03,18.911415207,,,,,0.228000,14.848000,6.900000
20000127,asteroid,221.387376396,-18.000127737,74255138.732126877,1.346708143133e-05,,,122.000000,6.687311933231e-03,-6.461704481844e-03,-4.383160416253e-03,17.800004593,,,,,0.042000,12.798800,8.550000
20000216,asteroid,244.909559988,-14.637143939,61869161.866664357,1.616314121331e-05,,,122.000000,8.102078785803e-03,-2.384655043254e-03,5.626548102813e-04,14.655822352,,,,,0.116400,5.385000,7.040000
20000694,asteroid,206.237680684,-16.701804383,67595202.618858159,1.479394929310e-05,,,121.891000,6.360963762020e-03,-6.530445238271e-03,-1.139455498350e-04,15.785869511,,,,,0.026000,5.925000,9.270000
20000056,asteroid,65.060820461,14.910537641,71816369.926341712,1.392440192989e-05,,,121.333000,-7.725692731316e-03,5.546630995492e-03,1.292235321261e-03,16.618496716,,,,,0.057000,18.147000,8.530000
20000250,asteroid,30.710340507,14.882138757,70677745.511070564,1.414872521427e-05,,,120.995000,-6.700006318757e-03,6.155843819902e-03,5.079967842567e-03,18.042957582,,,,,0.112000,5.054500,7.680000
20000028,asteroid,221.630664697,-6.440513319,75212726.509891525,1.329562224909e-05,,,120.900000,5.697673926317e-03,-8.267468983842e-03,-2.906333144459e-03,18.098594889,,,,,0.176300,15.706000,7.230000
20000078,asteroid,301.476649076,-25.411308219,65538408.917451628,1.525822821331e-05,,,120.600000,7.775603995523e-03,2.980447235959e-03,2.423383338559e-03,15.016420157,,,,,0.070600,7.299100,8.300000
20000514,asteroid,345.194130567,-2.224825573,69811744.263730481,1.432423742662e-05,,,120.093000,2.327974626528e-03,9.015405996530e-03,4.061536302989e-03,17.588830937,,,,,0.030000,21.851000,9.200000
20000150,asteroid,89.892426833,21.463620090,70282467.302137420,1.422829958005e-05,,,119.128000,-1.004591414378e-02,1.236460733614e-03,3.038538689393e-04,17.533217307,,,,,0.052000,8.134700,8.580000
20000410,asteroid,78.539030271,19.636102458,61369907.799054831,1.629463096595e-05,,,118.929000,-7.818065332582e-03,1.326335724093e-03,2.160879576872e-03,14.230712238,,,,,0.043000,32.500000,8.440000
20000490,asteroid,275.749035627,-14.117310439,64851777.612015054,1.541977778902e-05,,,118.803000,9.471667185781e-03,1.739937816340e-03,3.843587192659e-04,16.687471141,,,,,0.059000,7.930000,8.660000
20003317,asteroid,63.848450201,-6.274705927,36679966.714945495,2.726283826186e-05,,,118.790000,-5.498893558263e-03,3.759567904212e-03,2.068080394992e-03,12.076726835,,,,,0.055000,7.081200,8.410000
20000074,asteroid,115.963248603,17.199070149,74451615.390506297,1.343154201228e-05,,,118.710000,-1.016373777644e-02,-1.795321125669e-03,-8.619421745389e-04,17.932718424,,,,,0.043100,17.268000,8.930000
20001867,asteroid,51.884897846,38.981330340,39058091.640242599,2.560288938873e-05,,,118.220000,-5.477286415419e-03,4.939143710905e-03,-2.196423185610e-04,12.775764007,,,,,0.060000,58.660000,8.320000
20001172,asteroid,60.834567845,21.993135532,37516121.530445129,2.665520739367e-05,,,118.020000,-5.767136067181e-03,4.214442349855e-03,-3.753586560846e-04,12.384731664,,,,,0.059000,8.705000,8.190000
20136204,asteroid,166.247300947,10.336614666,11085065.125838576,9.021146819147e-05,,,118.000000,-2.162174470479e-03,-2.929630350853e-03,-1.977091383351e-03,7.173879896,,,,,0.046000,8.240000,8.720000
20000141,asteroid,2.890395413,11.049954205,98095877.406625137,1.019410831971e-05,,,117.916000,-2.206544292249e-03,1.102614094223e-02,6.635745461632e-03,22.607134013,,,,,0.067000,19.870000,8.380000
20001437,asteroid,191.725973386,-25.411798483,38763295.262772389,2.579760036450e-05,,,117.786000,2.661588166735e-03,-5.792606464252e-03,-3.738135309688e-03,12.795453936,,,,,0.061000,24.490000,8.150000
20000081,asteroid,195.040465512,-8.811242380,62550949.180410616,1.598696763363e-05,,,117.727000,1.371664480458e-03,-7.344664943891e-03,-4.458396543897e-03,15.064954741,,,,,0.045000,10.943000,8.690000
20000508,asteroid,155.774819168,23.922490333,64721867.215714984,1.545072852529e-05,,,117.241000,-5.028795062550e-03,-7.263092439010e-03,-3.759569987068e-03,16.623397617,,,,,0.065000,52.800000,8.380000
20000791,asteroid,30.586429014,-4.597760078,75962282.602642789,1.316442799950e-05,,,116.865000,-3.767977288285e-03,9.964357220487e-03,3.119672856574e-03,19.219828082,,,,,0.026000,11.174000,9.330000
20001093,asteroid,312.642034972,-42.154975476,90118236.111373186,1.109653321181e-05,,,116.730000,1.008825727080e-02,7.785264864616e-03,1.331378862180e-03,22.183999983,,,,,0.038100,19.670000,9.040000
20000909,asteroid,152.734295629,12.742425068,54864092.622025229,1.822685753484e-05,,,116.440000,-4.519871698526e-03,-7.310406691349e-03,-1.486267277450e-04,14.883820514,,,,,0.034300,8.715500,8.760000
20000393,asteroid,125.936659781,4.147322372,55704401.795958512,1.795190268200e-05,,,116.191000,-5.705835380837e-03,-4.271423366919e-03,-1.607993163114e-03,12.651163642,,,,,0.022000,38.455000,8.380000
20000063,asteroid,358.984778436,1.940104260,88234783.587303311,1.133339890850e-05,,,116.044000,1.424148401229e-03,9.872462513571e-03,5.485701433551e-03,19.710233799,,,,,0.125000,9.298000,7.130000
20000090,asteroid,164.470667086,9.006847713,57368835.843115777,1.743106662883e-05,,,115.974000,-1.789889694801e-03,-7.503164159076e-03,-3.300775407512e-03,14.527355802,,,,,0.058000,16.509000,8.430000
20000181,asteroid,9.148477872,-9.956559704,67538031.300851747,1.480647245321e-05,,,115.383000,-3.252071118666e-03,9.196967269019e-03,1.970096816828e-03,17.231384583,,,,,0.101000,52.230000,8.070000
20000012,asteroid,58.605715055,19.521429354,83998959.666995153,1.190490934607e-05,,,115.087000,-7.886291360095e-03,7.079166077716e-03,1.385600713923e-03,18.505383725,,,,,0.163000,8.659900,7.290000
20000505,asteroid,317.668568632,-23.242580970,73393428.717151299,1.362519802493e-05,,,115.000000,5.324838262438e-03,8.117316729525e-03,2.493511862740e-03,17.354547851,,,,,0.040000,8.178900,8.750000
20000276,asteroid,224.080863910,-11.082229736,65139341.078523524,1.535170579626e-05,,,114.723000,6.141208022902e-03,-7.341915372408e-03,5.971908291723e-04,16.605275367,,,,,0.051000,6.315000,8.570000
20001143,asteroid,165.995555612,3.186543751,41237564.207678415,2.424973490102e-05,,,114.624000,-2.523006983131e-03,-6.908904649348e-03,-2.760140890896e-03,13.602343581,,,,,0.050000,10.114000,8.390000
20000751,asteroid,109.669629363,29.820181684,83530937.463021830,1.197161231960e-05,,,113.699000,-1.059449127618e-02,-2.868190382111e-03,1.805092496611e-03,19.259538544,,,,,0.027000,23.678000,8.940000
20002241,asteroid,24.905721860,25.220897414,37454367.913156174,2.669915568509e-05,,,113.682000,-3.588676416221e-03,5.960718469181e-03,1.347544318725e-03,12.270720969,,,,,0.048000,7.689000,8.520000
20000129,asteroid,351.983535336,-10.759708664,71773245.171442032,1.393276836809e-05,,,113.000000,3.860810896198e-03,9.199561691688e-03,1.796782998482e-03,17.552414727,,,,,0.151000,4.957200,7.010000
20000206,asteroid,106.167111481,20.168616002,78274479.372319266,1.277555606909e-05,,,113.000000,-1.045238154784e-02,-2.666291001397e-03,-5.663455185183e-04,18.703111074,,,,,0.057000,11.122000,8.930000
20762135,asteroid,99.295014025,38.135411782,7206170.242260958,1.387699660682e-04,,,112.700000,-1.311631073515e-03,-5.366328000104e-04,3.624541974690e-03,6.738383197,,,,,0.074000,263.800000,8.280000
20000545,asteroid,128.087462447,24.439003108,54841942.763370410,1.823421909604e-05,,,112.631000,-6.672874545247e-03,-3.412732966337e-03,-2.973420500739e-03,13.961086657,,,,,0.041000,7.200000,8.810000
20000057,asteroid,257.256504100,-9.839556582,59831975.075544648,1.671347132929e-05,,,112.590000,8.677049523846e-03,-1.536327901462e-03,5.067796819448e-04,15.282822965,,,,,0.214900,25.324000,6.940000
20000659,asteroid,162.040815890,8.510783431,35783626.885833509,2.794574186654e-05,,,112.320000,-2.199360889861e-03,-5.617525206185e-03,-3.006213801401e-03,11.670468529,,,,,0.035000,15.980000,8.700000
20003793,asteroid,182.777694265,-7.370093704,40370110.586172603,2.477080160247e-05,,,112.046000,-2.423918498891e-04,-7.673635898186e-03,-5.362597320878e-04,13.325584312,,,,,0.042000,5.621000,8.800000
20000517,asteroid,325.529610010,-11.156696388,66781845.328763284,1.497412949698e-05,,,111.890000,4.269200579328e-03,8.073533153609e-03,3.798188132200e-03,17.126046420,,,,,0.026000,9.274700,9.640000
20003063,asteroid,177.549459479,-11.739038460,41143110.037484728,2.430540615644e-05,,,111.655000,8.756343176732e-05,-6.976828171713e-03,-3.568925758159e-03,13.569699060,,,,,0.056000,8.637000,8.540000
20000230,asteroid,334.386855969,-0.539891802,90790575.583952799,1.101435907382e-05,,,111.332000,4.345119743350e-03,1.005054994559e-02,4.048870252881e-03,20.213375219,,,,,0.164000,24.005500,7.500000
20000788,asteroid,310.957830262,-7.271156389,68021106.931124702,1.470131912162e-05,,,111.295000,8.413577974150e-03,5.388680884531e-03,7.766390612214e-04,17.351698108,,,,,0.041000,37.137000,8.780000
20000040,asteroid,106.039894146,23.404396998,90361225.511837780,1.106669364360e-05,,,111.251000,-1.106638594892e-02,-2.510005884583e-03,-1.791043012064e-04,19.650098048,,,,,0.220000,8.910000,6.560000
20000042,asteroid,98.693096131,25.231253934,74500265.672219425,1.342277092540e-05,,,110.997000,-9.514581007815e-03,-2.167535528493e-04,1.455787305962e-03,16.670031805,,,,,0.139000,13.590000,7.700000
20000083,asteroid,350.424038982,-7.559624077,79237469.584420547,1.262029195587e-05,,,110.503000,2.568022320993e-03,8.848576427944e-03,4.556606996530e-03,17.797381186,,,,,0.050000,10.111000,8.730000
