source_id,ra_deg,dec_deg,parallax_mas,distance_pc,phot_g_mean_mag,abs_mag_g
6611617782960231040,331.6280705663387,-34.12444999079216,1.7744648763341975,563.5501797397442,12.496893202465635,3.74223023929674
1853578932855524864,320.2067455644502,31.520177755908716,1.3532422486508204,738.9659914896965,12.496894553924031,3.1537722946171645
3105368213796069888,101.33112977195741,-3.679512014879854,0.5695800787823052,1755.6793807428828,12.496895242991483,1.2746691996272919
4837398335222855936,63.18478933080923,-45.62884784150296,1.3544779539301701,738.2918246091696,12.496897749188092,3.1557574524962124
3067899949897170944,121.31034256219888,-4.558644302271554,1.490484209229101,670.9229080106885,12.49690551797763,3.363542414517312
5938877917013803264,255.4273202041472,-48.41462334155299,1.2153321858360804,822.8203051432033,12.49691063566338,2.9203856333912306
5622895317622437888,138.6882814901263,-37.63318520597282,0.5935671883907805,1684.7292430551952,12.496914157681601,1.3642635862308872
2238649207941054976,292.0186453368931,58.85769017669517,1.7058736783228738,586.2098774999259,12.496914936180342,3.6566492765555676
321457686263065472,19.764661312085074,35.98687311934235,1.4185340936999686,704.9530951996336,12.496924034597956,3.2561229260497946
2962588245151752320,77.03680867429561,-21.90321790469742,1.5468522481947875,646.474154960193,12.496927357708444,3.444171522009487
2061136732130465024,306.2419831155036,38.41796498088453,1.1539852766546506,866.5621825773665,12.496929303984249,2.807930643106939
4727207581989208192,47.43704606946847,-57.837844916802084,1.704410094269412,586.7132583655846,12.49692967568863,3.6548001637875345
5069866704293761024,40.66130254314446,-26.66636045698647,2.5529744677563593,391.69996121380484,12.496930722117838,4.532163079398057
1674316721726837760,208.55198559273109,68.92052660324276,1.4352770988518617,696.7295728469031,12.49693274240161,3.2816115191269883
5415860473569679872,154.89180120868966,-44.129282803407435,1.2565750001680436,795.8140181575063,12.496933773859396,2.9928758492745544
2013825262180946688,349.8266416339902,60.07991891668093,1.0021381746352755,997.866387401065,12.496934790412661,2.5015728209453894
3142200307136759936,112.72845027343654,7.233675318104535,0.914621134119898,1093.3488880751247,12.496947862466808,2.303154024410045
2163657223533157760,315.5228678881365,46.76580125395655,1.3454570101460626,743.2418817242182,12.496950323132426,3.1412994521574387
2329270475265414656,352.695516929297,-29.825091077553992,2.5063761719822955,398.9824078199319,12.496959729308173,4.492190994673475
3365308877317999488,105.60475425069237,20.575798541266145,1.9106726850831157,523.3758810743135,12.496968021031787,3.902899495978719
3152343267543615360,117.07073464030464,13.496019587290359,0.8734602169056244,1144.8718334793352,12.496971218654489,2.2031868644374377
5693170500232681600,125.25407829745045,-27.97353018620778,0.35218977457416073,2839.37829032407,12.496979528721493,0.23086324158414584
4752978553996648704,40.318034739906096,-46.86767049226371,2.534841836716624,394.50193125078687,12.49698182832413,4.516736160311673
5848771186773341952,220.89169772107095,-67.02799084183525,0.715599472213963,1397.4297617997706,12.496983835674083,1.7703338935950867
4535457908070153472,278.2916464168266,23.41963734397289,0.6879871909773878,1453.5154333024016,12.496985321458126,1.6848870842953936
2046335621994220288,292.7289126685581,33.167024539129436,1.026441842184031,974.2393177115921,12.496989019837475,2.5536607570306114
5312397735068322176,141.33860753047782,-52.37111053822207,0.8726252849822986,1145.9672521640089,12.49699655412331,2.2011355183559598
5867411894595506560,208.62331487886573,-60.31150638550762,0.734668041136455,1361.1589779420704,12.49699712484416,1.827452864695081
5511942087434076928,111.20004734793567,-44.07045356489324,1.308740058510323,764.0936742917862,12.497000326816853,3.081267305311492
395463717984144512,2.1668242099851875,51.69873415387258,1.1154738549149599,896.4799986963718,12.497006766744326,2.734303744284535
5483567334452909824,101.45330141725583,-58.511692246787966,0.8967237210090717,1115.170678070959,12.497013518760836,2.2603068102180135
2076121598145858944,299.7047439055908,44.43570826112997,2.9191731932243985,342.56275109714926,12.497013862574915,4.823313173812219
4182689119942434688,296.633828489056,-13.685000504977852,0.7488938414455204,1335.3027420679448,12.497020730490567,1.869122026317827
3462091429849472512,183.65627258892536,-34.990275276902985,0.27436340440057383,3644.8009609181995,12.497023307407215,-0.31134577707659084
3029162643424141952,115.61835052774735,-14.846919384990711,0.6987588423608136,1431.1089024954856,12.497033980193937,1.718670563480007
3350344833302499200,90.22208833041712,18.145025294700986,0.963312211829787,1038.0850442044386,12.497035752702912,2.4158710818856015
1698006215143101824,219.97313609915048,70.49013240667219,1.6870977437888088,592.733884969963,12.497037325986105,3.6327385491226476
3386559653944738816,100.62255013782996,29.075242292436613,2.1880514024654247,457.0276543198358,12.497042622784209,4.197330224676341
2767169535285920256,0.5309891320913694,13.573890394996157,3.3332628198057836,300.00634635173054,12.497043308914819,5.1113910993767675
2928418894098140160,107.62302203562781,-21.359312707335807,0.6977877339956929,1433.1005709627054,12.497046446232067,1.7156631010788157
414595563904859008,12.080467469569546,49.97659537382539,1.2007055832232605,832.8436329208431,12.497047968008,2.8942306184425455
1699233338839018624,215.80850890865386,72.62775658472194,1.3153962850368692,760.2271736474997,12.497048592128632,3.092331647046528
5175613540765008768,37.21604596061192,-9.224978345469022,0.34275728118010806,2917.5164319106957,12.497051499292562,0.17198494559747424
219172524712560896,61.68484128397803,35.53457563682631,1.891635930085863,528.642950842348,12.497054379473633,3.881242151934467
1994997809182602368,359.4422164640094,56.61374282046479,1.6799087141996674,595.2704403205709,12.49705462002018,3.6234830346123257
3113487454330424704,101.32298247314665,-0.031175329691640975,0.35520195318961495,2815.29983441892,12.497068847115374,0.249445573204774
4200125828177530496,289.354446692981,-10.16358333136735,0.9806265320085277,1019.7562143783642,12.497074329598101,2.4545925266933395
5988443935553356032,238.1894795661959,-44.86330040316795,0.8546541405464559,1170.063950501207,12.497074376727458,2.156026381711216
1824166481416453376,296.2605258529039,18.402731019767483,1.0519974251594264,950.5726687956994,12.497076514505334,2.6071498987630353
2105179422725841152,282.5316575682149,43.127235780017564,1.9754675069481,506.20928791934426,12.49708180809465,3.9754312614793808
5253525072148257536,158.68202128145154,-62.87298002901856,2.552781754429646,391.72953123187165,12.49708753660185,4.532155972357462
1864429978750881024,309.1687298622376,34.86974625119941,0.7156109480406712,1397.4073520506925,12.497101430372453,1.7704863111828377
5862989349590506112,192.57020515129747,-63.22598281903611,1.596787762579574,626.2573044676412,12.497107349755538,3.5133433278621453
4267923261327030400,289.0666720191416,2.416999589432962,0.5049353151749341,1980.4516934085934,12.497109267349316,1.0132879989139685
2653257725466712576,341.43347192518326,-0.701195995608952,0.7596848102676289,1316.335388682723,12.497110771644692,1.9002779859821572
1872298530635310976,316.6703774431766,39.68601160963354,0.9989603187942632,1001.0407632677459,12.497125618978961,2.494866805499475
5517724144206777856,121.36081457928007,-47.92739878968841,1.0697442893888691,934.802840192105,12.497138905888864,2.6435387897382547
3136079016667870848,110.84937237126049,2.7586018771341423,0.5219389090036579,1915.933038808938,12.497143218337708,1.0852415855017963
4807241995448942208,81.89968179124689,-40.53126964452822,1.5669210994003115,638.1942271265079,12.497153049205075,3.472388692180555
1994981110352718208,358.63937562217535,56.33374769573006,1.1478482753215196,871.1952803343227,12.497165828431116,2.796588258525812
5859650888693134848,185.2067593523586,-67.25585816624064,1.0379364940723264,963.4500816870951,12.497166555368027,2.5780204659086134
1313642616797005056,255.1830204397669,33.38398806109591,2.471613322574726,404.5940321110914,12.497169874104435,4.462072511593586
556669886601030784,72.96555835380624,80.34732802573687,0.4430979073555211,2256.837559825455,12.497173972975116,0.7296724678172666
6715655840925655808,285.8754147264445,-41.782128763206856,0.6841126627317983,1461.7475373234588,12.497202980351885,1.6728411261864427
3436135190132931200,98.55093404801761,31.909376810187904,0.9872778412147734,1012.8860977671421,12.497218083686379,2.4694150320699144
2067706795140491520,306.56149363668516,41.46588846730267,0.8672737938356501,1153.0384142905416,12.497229057561732,2.188010175743482
1407468273323295232,251.84472206815548,45.81602174649831,2.0068065647145805,498.3041303446332,12.497231181728292,4.00975874689199
974799418316323328,109.96432334479641,46.7052887975776,1.1125310456142499,898.8513209965126,12.497233779225931,2.7287944741237258
5236710515702514048,174.1075436875898,-66.92340479401435,0.4552308888994643,2196.6874928402444,12.497235846019745,0.7883944594339205
2198889905407837952,328.90500189215044,56.171641431275326,1.880235867037233,531.8481673130415,12.497237588686993,3.8682992534293668
2996100638011905152,85.63980665839378,-15.126291427721156,0.91788896178479,1089.4563957448067,12.497241498156896,2.3111922342238653
4537314708327238784,278.0922965786861,26.562491881730296,1.6151993006262941,619.1186435087296,12.49724205589928,3.5383726453400506
2795901492106894592,6.506097406886915,19.102535311326445,2.3843171253581157,419.4072966907888,12.497244585980132,4.384064676542616
5546536605893843456,122.73343492405814,-34.45002270876427,0.14940712104632228,6693.12140543796,12.49726018602647,-1.6308833273322723
4514128550718098944,284.93746458667266,17.124648375540513,2.280981899453652,438.40768760134534,12.497261670898274,4.287870865807188
5255084248355862656,154.33639699008754,-59.58097480283403,0.6023617233612426,1660.1320456085646,12.49726311842954,1.3965499541375674
5235699342967472512,177.59574202627596,-67.65171890923793,1.0034260208832537,996.585676659812,12.497264649703617,2.5046914446008124
